,c1,c2,r1,r2,w1,max_P,utility,inertia,reliability
0,0.883485758802081,0.257870438821874,1.5084306303361812,0.16008955884528286,0.1648034058978899,0.44713806531451106,0.5523528701764393,0.9884000000000014,0.9331000000000006
1,0.7427907663301324,0.25794482016100695,1.6422826892074067,0.09621104230008021,0.42657464327917094,1.0639200871703804,0.8686558161944844,0.9535999999999999,0.6880000000000005
2,0.24020707513419304,0.24897673268751025,0.2518053853912461,1.0078767841632312,0.31413944238487723,0.1496421763423233,0.3813602260060795,0.9900000000000014,1.0000000000000007
3,0.7725478509635619,0.2567553343435771,1.3537147400069456,0.09502228301085183,0.18197706707805297,1.7142547733742657,1.1537947324702877,0.9390000000000011,0.4563000000000001
4,0.7453809337333231,0.25794482016100695,1.5538682369013928,0.11692231986232465,0.3277496805933636,0.7115808452017742,0.6699185726429585,0.9647000000000009,0.8364000000000006
5,0.5927767757104507,0.1729322659220631,1.1782422212814367,0.11112817403092268,0.12286617365984115,1.0326292324665536,0.8574399311673409,0.9352000000000004,0.6653000000000003
6,0.6008494155598422,0.1710280440405219,1.1720490418956842,0.10889687421787514,0.2005712107574322,1.5321302922084425,1.1095965895073345,0.9733000000000016,0.47570000000000007
7,0.5642909548608027,0.1696020262338388,1.1869798564925345,0.0655116887892095,0.3575782817887855,2.42320968413403,1.708293019589362,0.9847000000000014,0.07360000000000012
8,0.7940860275800412,0.16955825638776206,1.2381641261250345,0.08962863444949816,0.08116490640261355,2.329136011551152,1.630865953526878,0.9802000000000012,0.12190000000000017
9,0.8336575986927891,0.27139864200423014,1.762425645446672,0.1281924236538606,0.2455657401435977,0.5525918482554268,0.6013137547214508,0.9514999999999999,0.8923000000000006
10,0.6074079182332304,0.26738957014456793,1.1509530725582278,0.12395368386360908,0.24150385091430998,0.5279685751617595,0.6066008681996502,0.9208,0.8958000000000007
11,0.7231171874025117,0.16632448109116627,1.4340234755041983,0.09597364090952062,0.1665100912440005,1.9167772642069167,1.351217954525772,0.9698000000000009,0.3084999999999999
12,0.5569943251919669,0.17271691694041075,0.9427377456200949,0.108808069626424,0.12526502675388712,1.4080151792760964,1.050544658628128,0.9593000000000007,0.5242000000000003
13,0.7848664928832982,0.25414459979264203,1.2458455022720973,0.11530893810102405,0.15434503634598373,1.068245815331206,0.8248755903663113,0.9664000000000011,0.7164000000000005
14,0.7933816979819702,0.16932443224543164,1.4880752872850245,0.09209853043147351,0.14639863788554347,2.236725894678601,1.5647093860985781,0.976300000000001,0.1634
15,0.7507799833104019,0.2550366630736537,1.531974154744867,0.30429934447812645,0.2592914714239367,0.1923701809971326,0.45446839581045556,0.9900000000000014,1.0000000000000007
16,0.6086838552081535,0.17162844442387562,1.2349176482925295,0.10338600280754588,0.11371631628584855,1.642344617638653,1.2018029752645722,0.9443000000000008,0.4152000000000001
17,0.7986413444764874,0.1793306468178331,1.8631963238554503,0.10339185547162413,0.26601057552037444,1.373654342778917,1.0066511819608577,0.9609000000000004,0.5578000000000001
18,0.6651668570842887,0.16913372556228812,1.505435828351731,0.09769832336214658,0.16580286351729162,1.8252239879439796,1.3370618536198624,0.9542000000000008,0.3254
19,0.534819834112547,0.16976420119318636,1.3353952892711844,0.10165824068789231,0.3680203312090692,1.1401118430261838,0.9033909383997625,0.9609000000000003,0.6266000000000004
20,0.7877108576176103,0.16958575749261326,1.6168924493782302,0.10237722415008273,0.1267786275317392,1.7094291873535787,1.2549642230005673,0.9556000000000007,0.3806
21,0.7782810325382619,0.2562067838861586,1.6488029556932051,0.10922956252705232,0.18640788176455886,0.9482376103093964,0.8004893273841727,0.8864000000000002,0.7383000000000005
22,0.7521304170161722,0.25883284570067294,1.4354186664256277,0.11042972046314545,0.2609523216250945,0.9185605317041181,0.7576052786923313,0.9576000000000008,0.7628000000000007
23,0.7508468446961082,0.255383337851932,1.4100280376207348,0.14119975284878014,0.22684565701458548,0.2719867597584785,0.5038522160760404,0.9809000000000014,0.9817000000000007
24,0.7560137862438718,0.25547297845856093,1.8748014487199354,0.10838703261128967,0.3709714755409865,0.6281152005308988,0.6511512103392909,0.9032000000000004,0.8609000000000007
25,0.9190014487778021,0.25981485797265463,1.936103460639605,0.10467778897198263,0.24362964442583757,1.2744122529026483,0.9586851464341092,0.9355000000000007,0.6081000000000003
26,0.6230709417645058,0.2668669580914875,1.4601061857660984,0.13620931908403414,0.06496164150959896,0.3923129145857482,0.5547880127239019,0.8593000000000002,0.9380000000000006
27,0.6026680319897478,0.17026453125523733,1.2818823081315247,0.11855255290684992,0.2212087618788972,0.6866161113509428,0.6689179645655935,0.9758000000000012,0.7952000000000007
28,0.7478916053760641,0.2546982633093954,1.6115921004697276,0.10217376712543803,0.2896822879517458,0.831707267051103,0.761725389651483,0.9051000000000007,0.7692000000000007
29,0.7667430195427066,0.16766805093407705,1.730292089436506,0.09278658134356275,0.1286293507771204,2.076704204423335,1.4769533357026503,0.9602000000000007,0.22810000000000014
30,0.8108293484921945,0.16761206941078222,1.470563942480837,0.10294031373162842,0.1085335314520344,1.614153952689653,1.172981770861604,0.9626000000000002,0.43710000000000004
31,0.7648458299331693,0.16638339724487786,1.3646882329853252,0.0954017992979667,0.08836867122243783,2.1476175842640512,1.5023743539289078,0.968500000000001,0.20750000000000007
32,0.7037366158524939,0.2546982633093954,1.3920695215573753,0.10217376712543803,0.28764169475190543,0.9876835636537676,0.8120230063553243,0.9323,0.7291000000000006
33,0.8534135844119307,0.27498200536565615,1.4708192418176234,0.13178295367629844,0.15939064283761334,0.8378713988085328,0.7040734781461934,0.9709000000000013,0.8098000000000006
34,0.7467355794261981,0.25570944546370655,1.7268050203593208,0.10936456481739237,0.186927980948846,0.6986931577815373,0.7031627626784536,0.8641,0.8196000000000008
35,0.6618679270798741,0.2553805002082855,1.335624712131933,0.0979292154461491,0.19737690628237642,1.1781521107980109,0.9055071387180649,0.8830000000000001,0.6532000000000003
